Cranberry Rum Punch,"['fresh or frozen cranberries', 'sugar', '750-ml bottle white rum', 'dry hard cider', 'unsweetened 100% cranberry juice', 'ginger ale', 'fresh lime juice']",https://www.epicurious.com/recipes/food/views/ba-syn-cranberry-rum-punch-1
Saucy Tofu With Garam Masala,"['distilled white vinegar', 'honey', 'Sriracha', 'ketchup', 'Diamond Crystal or ½ tsp. Morton kosher salt, plus more', '14-oz. package extra-firm tofu, drained, patted dry, cut into 1"" cubes', 'cornstarch', 'vegetable oil', 'scallions', 'garlic cloves, finely chopped', 'garam masala, preferably homemade', 'green bell pepper, ribs and seeds removed, cut into 1"" pieces']",https://www.epicurious.com/recipes/food/views/ba-syn-saucy-tofu-with-garam-masala
Puff Puff,"['eggs', 'white granulated sugar', 'whole milk', 'vanilla bean paste', 'all-purpose flour', 'kosher salt', 'baking powder', 'freshly grated nutmeg', 'ground cinnamon', 'oil, for frying', 'white granulated sugar', 'ground cinnamon']",https://www.epicurious.com/recipes/food/views/puff-puff
Sizzling Turmeric-Dill Fish Tacos,"['fresh lime juice', 'plus 1 tsp. fish sauce', 'sugar', 'medium tomatoes, chopped', 'small red onion, finely chopped', 'Fresno or serrano chile, seeds removed, finely chopped', 'garlic cloves, finely chopped', 'finely chopped cilantro', 'salt', 'garlic clove, finely chopped', '2"" piece ginger, peeled, finely grated', 'Diamond Crystal or 1 tsp. Morton kosher salt', 'ground turmeric', 'vegetable oil, divided', 'ground black pepper', 'lb. skinless, boneless cod or halibut fillets, cut into 2"" pieces', 'bunch scallions, dark green parts only, cut into 2"" lengths', 'bunch dill, tough stems removed, coarsely chopped', 'corn tortillas, warmed', 'red cabbage, thinly sliced Fresno or serrano chiles, chopped cilantro, crushed salted dry-roasted peanuts, and lime wedges (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-sizzling-turmeric-dill-fish-tacos
"Bobalki (Slovak Christmas Dough Balls), Two Ways","['sachet fast-action dried yeast', 'superfine sugar', 'white bread flour, plus extra for dusting', 'fine sea salt', 'olive oil, plus extra for greasing', 'onions', 'olive oil', 'heaped tsp. caraway seeds', 'sauerkraut', 'salt and freshly ground black pepper', 'poppy seeds', 'lemon', '(⅔ cup) honey']",https://www.epicurious.com/recipes/food/views/bobalki-slovak-christmas-dough-balls
Mint Julep,"['scant oz. Mint Simple Syrup', 'crushed ice', 'bourbon', 'mint sprig, for garnish']",https://www.epicurious.com/recipes/food/views/mint-julep-234757
Fettuccine Alfredo,"['ounces fettuccine or other long pasta', 'salt', '(½ stick) unsalted butter, cut into small pieces', 'finely grated Parmesan, plus more for serving', 'ground black pepper']",https://www.epicurious.com/recipes/food/views/ba-syn-fettuccine-alfredo
Juiciest Grilled Chicken Breast With Citrus Marinade,"['large shallots, finely chopped', 'garlic cloves, finely grated', 'extra-virgin olive oil, plus more for grill', 'sherry vinegar or red wine vinegar', 'fresh lemon juice', 'fresh lime juice', 'Diamond Crystal or 1¾ tsp. Morton kosher salt', 'sugar', 'freshly ground black pepper', 'skinless, boneless chicken breasts (about 1½ lb.)']",https://www.epicurious.com/recipes/food/views/grilled-chicken-breast
Radicchio and Apple Salad With Mustardy Croutons,"['medium leek, trimmed, thinly sliced', '(or more) plus 2 Tbsp. extra-virgin olive oil', 'chopped parsley, plus leaves for serving', 'Dijon mustard, divided', 'Diamond Crystal or 1 tsp. Morton kosher salt, divided, plus more', 'ground black pepper', 'stale country-style bread, torn into 1½"" pieces', 'small apples (such as Honeycrisp or Fuji), cored, thinly sliced', 'apple cider vinegar', 'garlic cloves, finely grated', 'plain whole-milk Greek yogurt', 'small heads of radicchio, leaves separated, torn']",https://www.epicurious.com/recipes/food/views/ba-syn-radicchio-and-apple-salad-with-mustardy-croutons-recipe
Hummingbird Cake,"['(360 grams) all-purpose flour', '(396 grams) granulated sugar', 'baking soda', 'ground cinnamon', 'ground organic rose petals', 'ground cardamom', 'eggs, at room temperature', 'vegetable oil', 'coconut oil, at room temperature', '1⁄2 tsp. vanilla extract', 'kosher salt', '(113 grams) sour cream, at room temperature', 'crushed pineapple with juice', '(454 grams) mashed very ripe bananas, about 5', '(114 grams) chopped pecans or pecan pieces', 'pounds (681 grams) cream cheese, at room temperature', '(185 grams) unsalted butter, at room temperature', '(596 grams) powdered sugar', 'finely grated orange zest', 'vanilla bean paste']",https://www.epicurious.com/recipes/food/views/hummingbird-cake
Spiced Egg Crepe for One,"['large eggs', 'salt', 'cilantro and/or mint leaves', 'lime wedge', 'extra-virgin olive oil', 'large shallot, thinly sliced', 'jalapeño, seeds removed if desired, finely chopped', 'garlic cloves, finely chopped', 'mustard seeds', 'ground cumin', 'ground turmeric', 'vegetable oil spray (optional)', '(for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-spiced-egg-crepe-recipe
Buñuelos,"['tomatillo husks', 'water', 'tequesquite', 'all-purpose flour, sifted', 'baking powder', 'salt', 'freshly squeezed orange juice', 'egg', 'sugar', 'lard or unsalted butter, at room temperature, plus a little extra', 'whole milk', 'sugar mixed with 1 tablespoon freshly ground canela, for rolling, or about 1 cup piloncillo syrup, for serving', 'for frying (about 4 cups)']",https://www.epicurious.com/recipes/food/views/bunuelos-384203
Classic Caesar Salad,"['anchovy fillets packed in oil, drained', 'small garlic clove', 'salt', 'large egg yolks', 'tablespoons fresh lemon juice, plus more', 'Dijon mustard', 'tablespoons olive oil', 'vegetable oil', 'tablespoons finely grated Parmesan', 'ground black pepper', 'torn 1"" pieces country bread, with crusts', 'tablespoons olive oil', 'romaine hearts, leaves separated', 'for serving', 'servings', '1 serving contains: Calories (kcal) 380 Fat (g) 35 Saturated Fat (g) 7 Cholesterol (mg) 80 Carbohydrates (g) 11 Dietary Fiber (g) 2 Total Sugars (g) 3 Protein (g) 8 Sodium (mg) 450']",https://www.epicurious.com/recipes/food/views/ba-syn-classic-caesar-salad
Spatchcock Turkey With Anise and Orange,"['aniseed', 'kosher salt', 'finely grated orange zest, plus 4 wide strips orange zest', 'dark brown sugar', 'coarsely chopped fresh rosemary, sprig reserved', 'fresh thyme leaves, sprigs reserved', 'freshly ground black pepper', '12–14-lb. turkey (neck, giblets, and backbone removed and reserved)', 'medium onions, quartered', 'large carrots, peeled, halved', 'celery stalks', 'heads garlic, halved', 'olive oil', '(kcal) 466 Fat (g) 23 Saturated Fat (g) 5.5 Cholesterol (mg) 246 Carbohydrates (g) 7.4 Dietary Fiber (g) 1.7 Total Sugars (g) 4.5 Protein (g) 75 Sodium (mg) 5500 The nutrition data for this recipe includes the full amount of brine ingredients. The actual amount of the brine consumed will vary.']",https://www.epicurious.com/recipes/food/views/ba-syn-spatchcock-turkey-recipe
Prinsesstårta (Princess Cake),"['(25 g) butter, melted and set aside to cool', 'eggs', '(120 g) granulated sugar', 'plus 2 Tbsp. (120 g) all-purpose flour or cake flour', 'pinch of salt', 'vanilla extract, or use the seeds of 1 vanilla bean', '(500 ml) whole milk', 'vanilla bean, seeds scraped', 'whole egg plus 1 egg yolk', '(100 g) superfine sugar', '(30 g) cornstarch', 'salt', '(25 g) butter', 'portion of layer cake bases', 'portion of pastry cream', '(600 ml) whipping cream', 'confectioners’ sugar, plus more for dusting', '(150 g) good-quality raspberry jam/jelly', '(200 g) green marzipan (store-bought or homemade and add a drop of green food coloring paste, not liquid)', 'and green royal icing or marzipan, for the rose and leaves', '(200 g) finely ground almonds (if the grind feels a bit coarse, re-grind it at home a few times in your grinder or processor)', '(100 g) cup granulated sugar', '(100 g) cup confectioners’ sugar', 'almond extract', 'medium egg white']",https://www.epicurious.com/recipes/food/views/prinsesstarta-princess-cake
Chocolate Mousse,"['chilled heavy cream', 'large egg yolks', 'tablespoons sugar', 'vanilla', 'ounces fine-quality bittersweet chocolate (not unsweetened), chopped', 'lightly sweetened whipped cream', 'instant-read thermometer']",https://www.epicurious.com/recipes/food/views/chocolate-mousse-recipe
Mochi-Stuffed Jujubes (Soft Hearts),"['dried jujubes', 'mochiko (sweet rice flour)', 'raw sugar or light brown sugar', 'dried osmanthus flower, plus more for serving']",https://www.epicurious.com/recipes/food/views/ba-syn-mochi-stuffed-jujubes-soft-hearts
Extra-Fluffy Sourdough Dinner Rolls,"['white flour (about 11.5% protein)', 'superfine sugar', 'water', 'ripe sourdough starter, 100% hydration', 'white flour (about 11.5% protein)', 'whole milk', '', 'white flour (about 11.5% protein)', 'high-protein white flour (about 12.7%–14% protein)', 'unsalted butter', 'superfine sugar', 'water', 'fine sea salt', 'Levain']",https://www.epicurious.com/recipes/food/views/sourdough-dinner-rolls
Crunchy Ramen and Cabbage Salad,"['sliced almonds', '3–4-oz. package any flavor instant ramen noodles', 'distilled white vinegar', 'extra-virgin olive oil', 'sugar', 'salt, freshly ground pepper', 'small head of green cabbage (about 1 lb.), thinly sliced', 'small head of red cabbage (8 oz.), thinly sliced', 'bunch scallions, thinly sliced']",https://www.epicurious.com/recipes/food/views/ba-syn-crunchy-ramen-and-cabbage-salad
Herby Dutch Baby With Smoked Salmon,"['small red onion, thinly sliced', 'lemon, halved', 'Diamond Crystal or ½ tsp. Morton kosher salt, plus more', 'large eggs, room temperature', 'large egg white, room temperature', 'garlic cloves, finely grated', '(packed) cup baby spinach', 'whole milk, room temperature', 'tender herb leaves (such as dill, cilantro, basil, and/or parsley), plus more for serving', '(83 g) all-purpose flour', 'cornstarch', 'ground black pepper', 'unsalted butter, cut into pieces', 'smoked salmon']",https://www.epicurious.com/recipes/food/views/ba-syn-herby-dutch-baby-with-smoked-salmon
Inside-Out German Chocolate Cake,"['sugar', 'all-purpose flour', 'plus 1 tablespoon unsweetened Dutch-process cocoa powder', 'baking powder', 'baking soda', 'salt', 'whole milk', 'tablespoons unsalted butter, melted', 'large egg', 'large egg yolk', 'vanilla', 'almond extract', 'boiling-hot water', 'ounces sweetened flaked coconut', 'ounces coarsely chopped pecans (1 cup)', 'can sweetened condensed milk', 'vanilla', 'sticks unsalted butter', 'ounces fine-quality semisweet chocolate', 'tablespoons light corn syrup', '(9-inch) round cake pans']",https://www.epicurious.com/recipes/food/views/inside-out-german-chocolate-cake-103202
Classic Daiquiri,"['light rum', 'plus one tsp. fresh lime juice', 'simple syrup']",https://www.epicurious.com/recipes/food/views/classic-daiquiri-235570
Cheater’s Pastry Cream,"['8 oz. package (226g) full-fat cream cheese, cold', '(180ml) heavy cream', ""(60g) confectioners' sugar"", 'vanilla extract']",https://www.epicurious.com/recipes/food/views/easy-pastry-cream
Mustardy Sausage and Halloumi Stir-Fry,"['Dijon mustard', 'whole grain mustard', 'soy sauce', 'Champagne vinegar or white wine vinegar', 'extra-virgin olive oil, plus more', 'Halloumi cheese, torn into 1"" pieces', 'lb. green cabbage (about ½ medium head), cut into 2""-thick wedges', 'kielbasa sausage or cooked bratwurst, sliced ¼"" thick', 'medium red onion, cut into 1"" pieces', 'dill (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-mustardy-sausage-and-halloumi-stir-fry
Chicken Salad With Mango Chutney and Pistachios,"['shelled pistachios', 'cumin seeds', 'black peppercorns', 'whole rotisserie chicken, skin and bones removed, meat chopped (about 5 cups)', 'golden raisins, chopped', 'small jalapeño chile, stemmed, seeded, and minced', 'minced yellow onion', 'small-\u200bdiced celery', 'small-\u200bdiced carrot', 'diced fresh mango (optional)', 'Major Grey’s mango chutney', 'mayonnaise (preferably Duke’s)', 'Creole or other grainy mustard', 'sour cream (optional)', 'chopped fresh mint', 'chopped fresh basil', '']",https://www.epicurious.com/recipes/food/views/chicken-salad-with-mango-chutney-and-pistachios
Peanut Butter Pie,"['graham cracker crumbs', 'unsalted butter, melted', 'heavy cream', 'cream cheese, at room temperature', 'creamy peanut butter', 'packed light brown sugar', 'pure vanilla extract']",https://www.epicurious.com/recipes/food/views/peanut-butter-pie-51192420
Apple Cider Vinegar,"['gallon apple juice, freshly pressed or pasteurized', '(1 g) wine yeast (optional for freshly pressed juice, needed for pasteurized juice), hydrated in 1⁄4 cup unchlorinated water, warmed to 104°F; or 1⁄2 cup room-temperature wild yeast starter.', 'raw, unpasteurized, unfiltered vinegar, or a vinegar mother']",https://www.epicurious.com/recipes/food/views/apple-cider-vinegar
Cheater’s Chicken and Dumplings in the Instant Pot,"['pounds bone-in, skin-on chicken pieces, preferably dark meat', 'kosher salt, plus more as needed', 'freshly ground black pepper', '(½ stick) unsalted butter, divided', 'celery stalks, diced', 'carrots, diced', 'Spanish onion, diced', 'garlic cloves, smashed and peeled', 'bay leaf', 'chicken stock, homemade or store-bought', 'pound gnocchi (fresh, frozen, or shelf-stable all work)', 'ounces green beans, trimmed and cut into 1-inch pieces', 'chopped fresh parsley or celery leaves', 'apple cider vinegar, plus more to taste', 'paprika, for serving (optional)']",https://www.epicurious.com/recipes/food/views/instant-pot-chicken-and-dumplings
Vegan Pho,"['vegetable oil', 'star anise pods', 'cinnamon sticks', 'whole cloves', 'coriander seeds', 'fennel seeds', 'medium onion, quartered', 'medium carrot, scrubbed, coarsely chopped', 'medium celery stalks, coarsely chopped', '2"" piece ginger, peeled, coarsely chopped', '5x3"" piece kombu', 'dried shiitake mushrooms', 'rock sugar or 2 tsp. raw sugar', 'white miso', 'Diamond Crystal or ½ tsp. Morton kosher salt, plus more', '14-oz. block firm tofu', 'vegetable oil', 'soy sauce, divided', 'oyster and/or shiitake mushrooms, torn or cut into bite-size pieces', 'heads of baby bok choy, halved lengthwise', 'salt', 'medium-width rice stick noodles', 'sliced onion, thinly sliced scallions, bean sprouts, basil leaves, and lime wedges (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-vegan-pho
Ginger Pudding,"['(about ¼ cup plus 2 tablespoons) grated ginger', 'ml (about 1½ cups) milk', 'caster (superfine) sugar, or to taste']",https://www.epicurious.com/recipes/food/views/easy-ginger-pudding
Honey Butter Potato Chip Tower With Crispy Salami,"['5-oz. bags sea salt potato chips (preferably Kettle Brand)', 'salami, thinly sliced', 'honey', '(1 stick) unsalted butter', 'cayenne pepper', 'coarsely ground black pepper, plus more', 'sea salt']",https://www.epicurious.com/recipes/food/views/honey-butter-potato-chip-tower
Basic Bulgogi,"['pear, grated', 'garlic clove, grated', 'tablespoons soy sauce', 'gochugaru (coarse Korean hot pepper flakes), or 1 teaspoon crushed red pepper flakes', 'grated peeled ginger', 'light brown sugar', 'toasted sesame oil', 'pound boneless pork loin, trimmed hanger steak, boneless short rib, or skinless, boneless chicken breasts or thighs', 'tablespoons vegetable oil, divided', 'salt', 'scallions (for serving)', '(kcal) 310 Fat (g) 20 Saturated Fat (g) 6 Cholesterol (mg)  75 Carbohydrates (g) 5 Dietary Fiber (g)  1 Total Sugars (g) 3 Protein (g) 28 Sodium (mg) 560 ']",https://www.epicurious.com/recipes/food/views/ba-syn-basic-bulgogi
Applejack Fix,"['Laird’s Bottled In Bond Apple Brandy', 'fresh lemon juice', 'Raspberry Syrup (see recipe)', 'slice and raspberry (for serving)']",https://www.epicurious.com/recipes/food/views/applejack-fix
Flourless Chocolate Cake,"['(4 oz.) fine-quality bittersweet chocolate (not unsweetened)', '(113 g) unsalted butter', '(149g) sugar', 'large eggs', 'unsweetened cocoa powder plus additional for sprinkling', 'Coconut Lime Sorbet (optional)']",https://www.epicurious.com/recipes/food/views/flourless-chocolate-cake-14478
Radicchio With Hot Honey Vinaigrette and Cotija,"['blanched hazelnuts', 'red or black quinoa, rinsed', 'salt', 'honey', 'mild red pepper flakes (such as Aleppo-style or gochugaru) or 1 tsp. crushed red pepper flakes', 'crushed chipotle chile flakes or crushed red pepper flakes', 'extra-virgin olive oil', 'unseasoned rice vinegar', 'large head of radicchio, leaves separated, torn if large', 'crumbled Cotija cheese', 'leaves with tender stems (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-radicchio-with-hot-honey-vinaigrette-and-cotija
Spatter Paint Sugar Cookies,"['(150 g) sugar', 'baking powder', 'Diamond Crystal or ½ tsp. Morton kosher salt', '(292 g) all-purpose flour, plus more for surface', '(2 sticks) chilled unsalted butter, cut into small pieces', 'large egg', 'vanilla extract', 'powdered sugar', 'milk', 'colors gel or other food coloring of choice', 'different 2”–3” cookie cutter shapes of choice']",https://www.epicurious.com/recipes/food/views/ba-syn-spatter-paint-sugar-cookies
Country Mince Pie,"['large Granny Smith apples, peeled, cored, chopped', 'apple cider', 'candied red cherries', 'dark brown sugar', 'dried apricots, chopped', 'dried cherries', 'dried cranberries', 'dried currants', 'dried figs, chopped', 'finely grated orange zest', 'fresh orange juice', 'golden raisins', 'raisins', 'schmaltz or unsalted butter', 'ground allspice', 'ground cinnamon', 'ground ginger', 'freshly ground nutmeg', 'ground cloves', 'kosher salt', 'dark rum, divided', 'tart apples, diced (about 2–4 cups)', 'bourbon or brandy', 'batches Actually Perfect Pie Crust', 'cream (for serving; optional)']",https://www.epicurious.com/recipes/food/views/ba-syn-mincemeat-pie-filling
Balsamic-Roasted Brussels Sprouts,"['extra-virgin olive oil', 'balsamic vinegar', '(or more) honey', 'Diamond Crystal or 1¼ tsp. Morton kosher salt', 'large garlic cloves, finely grated', 'cracked black pepper', 'lb. brussels sprouts, trimmed, halved, quartered if large', 'sea salt']",https://www.epicurious.com/recipes/food/views/ba-syn-balsamic-roasted-brussels-sprouts
Raspberry-Almond Thumbprint Cookies,"['(216 g) almond flour or   almond meal', 'baking soda', 'Diamond Crystal or ¼ tsp.   Morton kosher salt', 'finely grated lemon zest', 'vanilla extract', 'almond extract', 'plus ½ cup raspberry jam', 'large egg whites, room temperature', '(67 g) granulated sugar', 'plus ⅓ cup (92 g total)   powdered sugar', '(28 g) freeze-dried raspberries']",https://www.epicurious.com/recipes/food/views/ba-syn-raspberry-almond-thumbprint-cookies
Raspberry-Tahini Thumbprint Cookies,"['(188 g) all-purpose flour', 'baking powder', 'Diamond Crystal or ½ tsp. Morton kosher salt', 'large egg', '(100 g) granulated sugar', '(packed; 100 g) light brown sugar', '(1 stick) unsalted butter, room temperature', 'almond extract (optional)', 'well-mixed tahini', 'black sesame seeds', 'white sesame seeds', 'raspberry jam']",https://www.epicurious.com/recipes/food/views/ba-syn-raspberry-tahini-thumbprint-cookies
Easy Chinese Bakery–Style Whipped Cream Cake,"['butter, room temperature (for pans)', '(173 g) cake flour, plus more for pans', 'large eggs', '(300 g) granulated sugar', 'baking powder', 'Diamond Crystal or ½ tsp. Morton kosher salt', 'half-and-half', 'vegetable oil', 'heavy cream', '(83 g) powdered sugar', 'Diamond Crystal or Morton kosher salt', 'sliced hulled strawberries', 'fruit (such as sliced strawberries and/or kiwis and/or whole raspberries and/or blueberries; for topping)']",https://www.epicurious.com/recipes/food/views/whipped-cream-cake-chinese-bakery
BA’s Best Chicken Parmesan,"['extra-virgin olive oil', 'medium onion, finely chopped', 'garlic cloves, crushed', 'double-concentrated tomato paste', 'crushed red pepper flakes', '28-oz. cans tomato purée', 'Diamond Crystal or 1¼ tsp. kosher salt', 'sugar', 'skinless, boneless chicken breasts (about 3 lb. total)', 'garlic cloves, finely grated', 'fresh lemon juice', 'extra-virgin olive oil', 'Diamond Crystal or 1 tsp. Morton kosher salt, plus more', 'large eggs', 'garlic powder', 'onion powder', 'panko (Japanese breadcrumbs)', 'all-purpose flour', 'low-moisture mozzarella', 'pre-grated Parmesan', 'oil (for frying; 3–4 cups)', 'finely chopped parsley']",https://www.epicurious.com/recipes/food/views/ba-syn-bas-best-chicken-parm
Brown Sugar Buttermilk Biscuits,"['(280 g) all-purpose flour', '(240 g) cake flour', '(75 g) baking powder', 'kosher salt', '(340 g) honey', '(226 g) cold butter, shredded on the coarse side of a box grater or chopped', '(300 ml) buttermilk', '(55 g) unsalted butter, melted', 'packed brown sugar']",https://www.epicurious.com/recipes/food/views/brown-sugar-buttermilk-biscuits
Porchetta-Style Roast Pork,"['fennel seeds', 'Diamond Crystal or 1¾ tsp. Morton kosher salt', 'black peppercorns', 'crushed red pepper flakes', '5½–6-lb. skinless, boneless pork shoulder (Boston butt), excess fat trimmed', 'large garlic cloves, finely chopped', 'extra-virgin olive oil, plus more for pan', 'dry white wine', 'low-sodium chicken broth', 'equipment: A spice mill or mortar and pestle']",https://www.epicurious.com/recipes/food/views/porchetta-style-roast-pork-359336
Victoria Sponge Cake,"['(450g) fresh or frozen strawberries, raspberries, or other berries', '(100g) granulated sugar', 'freshly squeezed lemon juice', '(480ml) heavy whipping cream', 'to 2 Tbsp. confectioners’ sugar', 'vanilla extract', '(220g) unsalted butter, at room temperature', 'plus 2 Tbsp. (220g) superfine sugar', 'vanilla extract', 'eggs, at room temperature', '3⁄4 cups (220g) self-raising flour', '(340g) strawberries, stemmed and quartered, plus more for decorating', 'granulated sugar', 'lime zest', 'pinch ground pink peppercorn (optional)', '3⁄4 cups (225g) strawberry Quick Jam (see below) or store-bought preserves', 'recipe Perfect Whipped Cream (see below), whipped to stiff peaks', 'sugar for dusting']",https://www.epicurious.com/recipes/food/views/victory-victoria-sponge-cake
Molten Double Chocolate Mug Cake,"['vegetable oil', '(50 g) granulated sugar', 'large egg yolk', 'vanilla extract', 'sour cream', 'baking powder', 'kosher salt', 'all-purpose flour', 'Dutch-processed cocoa powder', 'semisweet chocolate chips', 'ice cream, for serving']",https://www.epicurious.com/recipes/food/views/easy-molten-double-chocolate-mug-cake
Qrass Bil-Tamr (Ramadan Date Cookies),"['(350g) semolina', 'plus 1 tablespoon (50 g) all-purpose ﬂour, plus more for rolling the dough', 'instant (fast-acting) yeast', '(50 g) baker’s sugar or superﬁne sugar', 'plus 2 tablespoons (150 g) unsalted butter, at room temperature', 'orange blossom water', 'rose water', '(350g) dried date paste', 'ground cinnamon', '(30 g) unsalted butter, melted']",https://www.epicurious.com/recipes/food/views/ramadan-date-cookies-qrass-bil-tamr
Country Ham Potlikker,"['1½-oz. piece country ham or one 12-oz. smoked ham hock', 'garlic cloves, finely chopped', 'crushed red pepper flakes', 'Diamond Crystal or ¼ tsp. Morton kosher salt']",https://www.epicurious.com/recipes/food/views/ba-syn-country-ham-potlikker
Brioche-Crusted Salmon,"['skinless salmon fillets (8 oz. each)', 'kosher salt', 'loaf brioche, unsliced', 'vegetable oil', '(½ stick) unsalted butter', 'garlic clove, crushed', 'or 3 sprigs of thyme']",https://www.epicurious.com/recipes/food/views/easy-brioche-crusted-salmon
Deep-Fried Turkey With Herbs,"['(12- to 14- pound) turkey, neck and giblets removed', 'to 5 gallons peanut or canola oil', 'tablespoons kosher salt', 'tablespoons freshly ground black pepper', 'tablespoons dried thyme', 'tablespoons dried rosemary', 'tablespoons ground paprika', 'Turkey frying kit (30-quart or larger aluminum pot; propane burner with a hose that connects to a propane tank and a gauge for regulating the flame; poultry rack with a hook for lowering and raising the turkey in the pot; 12-inch deep-fry thermometer that clips to the side of the pot to monitor the oil temperature); a full propane gas tank; a waterproof marker; an apron; long heavy-duty oven mitts; an instant-read meat thermometer; fire extinguisher—just in case.']",https://www.epicurious.com/recipes/food/views/deep-fried-turkey-with-herbs-51197830
Cacio e Pepe,"['salt', 'pounds dried tonnarelli or spaghetti alla chitarra', 'olive oil', 'tablespoons freshly ground black pepper', 'tablespoons unsalted butter', 'finely grated Pecorino Romano (about 6 ounces), plus more for serving', 'finely grated Grana Padano (about 1 ounce)']",https://www.epicurious.com/recipes/food/views/tonnarelli-a-cacio-e-pepe
Crispy Rice Cakes With Halloumi Cheese and Gochujang Brown Butter,"['Korean rice cakes, preferably cylindrical (about 50)', 'large eggs', 'unsalted butter', 'large garlic clove, finely grated', 'gochujang (Korean hot pepper paste)', 'gochugaru (coarse Korean red pepper powder) or other mild red pepper flakes', 'unseasoned rice vinegar', 'Diamond Crystal or ¼ tsp. Morton kosher salt', 'mature arugula, leaves torn if large, divided', 'vegetable oil', 'Halloumi cheese, cut into ½""-thick planks (about the same size as rice cakes)']",https://www.epicurious.com/recipes/food/views/ba-syn-crispy-rice-cakes-with-halloumi-cheese-and-gochujang-brown-butter
Toasted Almond Horchata,"['raw almonds', 'jasmine rice, rinsed once or twice', '14-oz. can sweetened condensed milk', 'Diamond Crystal or 1¼ tsp. Morton kosher salt', 'vanilla bean paste or vanilla extract', 'ground cinnamon; plus more for serving (optional)', 'layer of cheesecloth']",https://www.epicurious.com/recipes/food/views/ba-syn-horchata-recipe
Radishes With Nori-Lemon Butter,"['of 1 large lemon', '(1 stick) unsalted butter, room temperature', 'freshly ground pepper', 'Diamond Crystal or ¼ tsp. Morton kosher salt, plus more', '.35-oz. packages salted toasted  seaweed snack', 'radishes, trimmed, halved, quartered, and/or sliced (for serving)', 'sea salt']",https://www.epicurious.com/recipes/food/views/ba-syn-radishes-with-nori-lemon-butter
Panna Cotta,"['envelope unflavored gelatin (about 1 tablespoon)', 'tablespoons cold water', 'heavy cream', 'half and half', 'sugar', 'teaspoons vanilla extract']",https://www.epicurious.com/recipes/food/views/panna-cotta-14224
Yardbird’s Green Miso Chicken Breast Skewers,"['Italian basil', 'flat leaf parsley', 'pine nuts', 'olive oil', 'prepared miso soup', 'roasted garlic', 'skinless boneless chicken breast, about 8 ounces', '', 'salt', 'wedges, to serve']",https://www.epicurious.com/recipes/food/views/yardbirds-green-miso-chicken-breast-skewers
Chile-Vinegar-Marinated Cornish Game Hens,"['distilled white vinegar', 'dried guajillo chiles, halved, seeds removed, cut into 2"" pieces', '2"" piece ginger, peeled, cut into two 1"" pieces', 'cayenne pepper', 'sugar', 'cumin seeds', 'small shallots, thinly sliced, divided', 'garlic cloves, thinly sliced, divided', 'plus 2 tsp. Diamond Crystal or 2¾ tsp. Morton kosher salt, divided, plus more', 'Cornish game hens (about 4 lb. total)', 'lb. Yukon Gold or russet potatoes, peeled, cut into 2"" pieces', 'vegetable oil, plus more for brushing', 'sprigs and lemon wedges (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-chile-vinegar-marinated-cornish-game-hens-recipe
Vegan Pasta alla Vodka (Sorta),"['raw cashews', 'extra-virgin olive oil, plus more for serving', 'large onion, thinly sliced', 'garlic cloves, coarsely chopped', 'Diamond Crystal or ¼ tsp. Morton kosher salt, plus more', 'crushed red pepper flakes', '4.5-oz. tube or ½ cup double-concentrated or regular tomato paste', '14.5-oz. can whole peeled tomatoes', 'lb. short, chunky pasta (such as rigatoni, conchiglie, or casarecce)', 'vodka', 'basil leaves (for serving)', 'Parmesan (for serving; optional)', 'ground black pepper', 'lemon, sliced into wedges']",https://www.epicurious.com/recipes/food/views/ba-syn-vegan-pasta-alla-vodka
Chile-Garlic Kulcha,"['plain whole-milk yogurt', 'lukewarm whole milk', 'ghee or clarified butter, melted', 'sugar', 'Diamond Crystal or 2¾ tsp. Morton kosher salt, divided', 'baking powder', 'baking soda', '(250 g) all-purpose flour, plus more for surface', 'finely chopped garlic (about 10 cloves)', 'crushed red pepper flakes', 'chile powder or paprika (for sprinkling)', 'plus 1½ tsp. chopped cilantro, divided', 'unsalted butter (for serving)']",https://www.epicurious.com/recipes/food/views/kulcha
Cheese-Cracker-Crusted Chicken,"['heads of Little Gem lettuce, trimmed, quartered lengthwise, or 1 head of romaine, trimmed, quartered lengthwise, halved crosswise', 'skinless, boneless chicken thighs (about 1 lb.)', 'salt, freshly ground pepper', 'cheese crackers', 'all-purpose flour', 'large eggs', 'Dijon mustard, divided', 'oil (for frying)', 'scallions, thinly sliced', 'fresh lemon juice', 'extra-virgin olive oil', 'chopped mixed tender herbs', 'wedges (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-cheese-cracker-crusted-chicken-recipe
